FieldID	name	fieldType	IndexType	unitSet	unitModel	unitMetric	unitEnglish	SLower	SUpper	HLower	HUpper	Source	Type	ReadOnly	HasHelp	Access	Transfer	D1 type	D1 set	D1 model	D1 metric	D1 English	D1 BSL	D1 BSU	D1 BHL	D1 BHU	D1 source	D2 type	D2 set	D2 model	D2 metric	D2 English	D2 BSL	D2 BSU	D2 BHL	D2 BHU	D2 source	D3 type	D3 set	D3 model	D3 metric	D3 English	D3 BSL	D3 BSU	D3 BHL	D3 BHU	D3 source
kSoilPatchLayerPFlowFromLabileToActiveMineral_kgPha	P flow from labile to active mineral today by layer	1 Single	2 Layer	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	layers[index].pFlowFromLabileToActiveMineral_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchLayerPorosity_mm	Porosity by layer	1 Single	2 Layer	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	layers[index].porosity_mm	2 BDConvert	1 Depth	21 kNonChangingUnitMetersPMeter	1 m/m	1 m/m	1 m/m	0	1	0	10	3 Unit set	0 Undefined										
kSoilPatchLayerPSorptionCoeff_frn	P sorption coefficient today by layer	1 Single	2 Layer	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	layers[index].pSorptionCoeff_frn	1 MFD	0 Undefined																				
kSoilPatchLayerRockContent_pct	Rock content by layer	1 Single	2 Layer	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	30	0	30	1 Epic	2 State variable	FALSE	FALSE	layers[index].rockContent_pct	1 MFD	0 Undefined																				
kSoilPatchLayerSandContent_pct	Sand content by layer	1 Single	2 Layer	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	100	0	100	3 Unit set	2 State variable	FALSE	FALSE	layers[index].sandContent_pct	1 MFD	0 Undefined																				
kSoilPatchLayerSaturatedConductivity_mmPhr	Saturated conductivity by layer	1 Single	2 Layer	13 kVelocity	2 mm/hr	2 mm/hr	5 in/hr	0	50	0	50	1 Epic	2 State variable	FALSE	FALSE	layers[index].saturatedConductivity_mmPhr	1 MFD	0 Undefined																				
kSoilPatchLayerSettledBulkDensity_tPm3	Bulk density settled by layer	1 Single	2 Layer	15 kDensity	3 t/m3	1 g/cm3	4 lb/ft3	0.25	2.3	0.25	2.3	1 Epic	2 State variable	FALSE	FALSE	layers[index].settledBulkDensity_tPm3	1 MFD	0 Undefined																				
kSoilPatchLayerSiltContent_pct	Silt content by layer	1 Single	2 Layer	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	100	0	100	3 Unit set	2 State variable	FALSE	FALSE	layers[index].siltContent_pct	1 MFD	0 Undefined																				
kSoilPatchLayerSoilpH	pH by layer	1 Single	2 Layer	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	4	9	4	9	1 Epic	2 State variable	FALSE	FALSE	layers[index].soilpH	1 MFD	0 Undefined																				
kSoilPatchLayerTemperature_degC	Temperature today by layer	1 Single	2 Layer	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	layers[index].temperature_degC	1 MFD	0 Undefined																				
kSoilPatchLayerTravelTimeFactor	Travel time factor for water flow today by layer	1 Single	2 Layer	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	24	0	24	3 Unit set	4 Output variable	TRUE	FALSE	layers[index].travelTimeFactor	1 MFD	0 Undefined																				
kSoilPatchLayerVolatilization_kgPha	Volatilization today by layer	1 Single	2 Layer	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	layers[index].volatilization_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchLayerWaterContent_mm	Water content by layer	1 Single	2 Layer	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	layers[index].waterContent_mm	2 BDConvert	1 Depth	21 kNonChangingUnitMetersPMeter	1 m/m	1 m/m	1 m/m	0	1	0	10	3 Unit set	0 Undefined										
kSoilPatchLayerWeight_tPha	Weight by layer	1 Single	2 Layer	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	layers[index].weight_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined										
kSoilPatchLayerWiltingPoint_mm	Wilting point by layer	1 Single	2 Layer	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	layers[index].wiltingPoint_mm	2 BDConvert	1 Depth	21 kNonChangingUnitMetersPMeter	1 m/m	1 m/m	1 m/m	0.01	0.65	0.01	0.65	1 Epic	0 Undefined										
kSoilPatchLayerWithDrainageSystem	Layer containing drainage system	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	10	3 Unit set	2 State variable	FALSE	FALSE	params.layerWithDrainageSystem	1 MFD	0 Undefined																				
kSoilPatchLowerLimitWaterContentInTopP5MAsFractOfWP_frn	Fraction of wilting point to which plants can pull water out of top 0.5m of soil	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.lowerLimitWaterContentInTopP5MAsFractOfWP_frn	1 MFD	0 Undefined																				
kSoilPatchLowestLayerInWhichSoilEvapOccured	Lowest layer in which soil evaporation occurred today	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	10	1	10	3 Unit set	4 Output variable	TRUE	FALSE	water.lowestLayerInWhichSoilEvapOccured	1 MFD	0 Undefined																				
kSoilPatchManningsChannelRoughnessCoeff	Channel roughness coefficient for water erosion	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	0.2	0	0.2	1 Epic	1 Parameter	FALSE	TRUE	params.manningsChannelRoughnessCoeff	1 MFD	0 Undefined																				
kSoilPatchManningsSurfaceRoughnessCoeff	Surface roughness coefficient for water erosion	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	0.3	0	0.3	1 Epic	1 Parameter	FALSE	FALSE	params.manningsSurfaceRoughnessCoeff	1 MFD	0 Undefined																				
kSoilPatchMaxAnnualIrrVolumeAllowed_mm	Maximum annual irrigation	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	2000	0	2000	1 Epic	1 Parameter	FALSE	FALSE	params.maxAnnualIrrVolumeAllowed_mm	1 MFD	0 Undefined																				
kSoilPatchMaxApplicVolumeAutoIrr_mm	Maximum volume per auto irrigation	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000	1 Epic	1 Parameter	FALSE	FALSE	params.maxApplicVolumeAutoIrr_mm	1 MFD	0 Undefined																				
kSoilPatchMaxFractionMaxNFertInOneApplic_frn	Maximum fraction of annual N per auto fertilization	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	1 Epic	1 Parameter	FALSE	FALSE	params.maxFractionMaxNFertInOneApplic_frn	1 MFD	0 Undefined																				
kSoilPatchMaxFractionOfRainfallInTimeOfConcParam	Parameter for rainfall in time of concentration	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	4	0	10	2 KfSoft	1 Parameter	FALSE	FALSE	params.maxFractionOfRainfallInTimeOfConcParam	1 MFD	0 Undefined																				
kSoilPatchMaxTillageDepth_m	Maximum mixing depth so far	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	3	0	3	2 KfSoft	4 Output variable	TRUE	FALSE	state.maxTillageDepth_m	1 MFD	0 Undefined																				
kSoilPatchMaxWindErosionPerDay_tPha	Maximum wind erosion allowed per day	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000	3 Unit set	1 Parameter	FALSE	FALSE	params.maxWindErosionPerDay_tPha	1 MFD	0 Undefined																				
kSoilPatchMeanHeight_m	Mean height of plants in patch today	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	10	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	plantMeans.meanHeight_m	1 MFD	0 Undefined																				
kSoilPatchMeanLeafAreaIndex	Mean leaf area index of plants in patch today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	10	2 KfSoft	4 Output variable	TRUE	FALSE	plantMeans.meanLeafAreaIndex	1 MFD	0 Undefined																				
kSoilPatchMeanMinCropManagementFactor	Mean minimum crop management factor of plants in patch today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	100	-1000000	1000000	0 No source	4 Output variable	TRUE	FALSE	plantMeans.meanMinCropManagementFactor	1 MFD	0 Undefined																				
kSoilPatchMeanWindErosionFactorFlatResidue	Mean wind erosion factor (flat residue) of plants in patch today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	5	0	5	2 KfSoft	4 Output variable	TRUE	FALSE	plantMeans.meanWindErosionFactorFlatResidue	1 MFD	0 Undefined																				
kSoilPatchMeanWindErosionFactorStandingDead	Mean wind erosion factor (standing dead residue) of plants in patch today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	5	0	5	2 KfSoft	4 Output variable	TRUE	FALSE	plantMeans.meanWindErosionFactorStandingDead	1 MFD	0 Undefined																				
kSoilPatchMeanWindErosionFactorStandingLive	Mean wind erosion factor (standing live biomass) of plants in patch today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	5	0	5	2 KfSoft	4 Output variable	TRUE	FALSE	plantMeans.meanWindErosionFactorStandingLive	1 MFD	0 Undefined																				
kSoilPatchMinApplicVolumeAutoIrr_mm	Minimum volume per auto irrigation	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	500	0	500	1 Epic	1 Parameter	FALSE	FALSE	params.minApplicVolumeAutoIrr_mm	1 MFD	0 Undefined																				
kSoilPatchMineralPActiveAdsorbedToSediment_kgPha	P as active mineral lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.mineralPActiveAdsorbedToSediment_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchMineralPStableAdsorbedToSediment_kgPha	P as stable mineral lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.mineralPStableAdsorbedToSediment_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchMinimumMaxAnnualNFert_kgPha	Lowest maximum annual N fertilizer of plants in patch today 	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	plantMeans.minimumMaxAnnualNFert_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	10000	0	10000	3 Unit set	0 Undefined										
kSoilPatchMinIntervalAutoFert_days	Minimum days between auto fertilizations	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	1000	0	1000	1 Epic	1 Parameter	FALSE	FALSE	params.minIntervalAutoFert_days	1 MFD	0 Undefined																				
kSoilPatchMinIntervalAutoHarvest_days	Minimum days between auto harvests	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	2 KfSoft	1 Parameter	FALSE	FALSE	params.minIntervalAutoHarvest_days	1 MFD	0 Undefined																				
kSoilPatchMinIntervalAutoIrr_days	Minimum days between auto irrigations	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	1 Epic	1 Parameter	FALSE	FALSE	params.minIntervalAutoIrr_days	1 MFD	0 Undefined																				
kSoilPatchMulchDepth_m	Mulch depth	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	10	0	100	2 KfSoft	4 Output variable	FALSE	FALSE	mulch.depth_m	1 MFD	0 Undefined																				
kSoilPatchMulchDrawingColor	Mulch color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	params.mulchDrawingColor	1 MFD	0 Undefined																				
kSoilPatchMulchFlatCropResidue_tPha	Mulch residue	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	1000	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	mulch.flatCropResidue_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined										
kSoilPatchMulchOrganicNFresh_kgPha	Mulch N as fresh organic 	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1000	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	mulch.organicNFresh_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchMulchOrganicPFresh_kgPha	Mulch P as fresh organic 	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1000	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	mulch.organicPFresh_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchNFertAutoApplied_kgPha	N fertilizer applied today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.nFertAutoApplied_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchNInIrrigationForDay_kgPha	N as nitrate entering soil in irrigation today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.nInIrrigationForDay_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchNInPatchRainfallForDay_kgPha	N as nitrate entering soil in rainfall today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.nInPatchRainfallForDay_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchNitrateAdsorbedToSediment_kgPha	N as nitrate lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.nitrateAdsorbedToSediment_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchNitrateConcInIrrigationWater_gPm3	N as nitrate concentration in irrigation water	1 Single	1 None	25 kNonChangingUnitPartsPMillion	1 ppm	1 ppm	1 ppm	0.5	1.5	0.5	1.5	1 Epic	1 Parameter	FALSE	TRUE	params.nitrateConcInIrrigationWater_gPm3	1 MFD	0 Undefined																				
kSoilPatchNitrateLostInRunoff_kgPha	N as nitrate lost in runoff today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.nitrateLostInRunoff_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchNitrateMovedToFirstLayerFromEvaporation_kgPha	N as nitrate moved to surface from evaporation today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.nitrateMovedToFirstLayerFromEvaporation_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchNitrogenLeachingParam	Fraction of porosity volume to consider when leaching nitrogen	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.nitrogenLeachingParam	1 MFD	0 Undefined																				
kSoilPatchNStressFactorToTriggerAutoFert	Nitrogen stress factor to trigger auto fertilization	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	0.95	0	0.95	1 Epic	1 Parameter	FALSE	FALSE	params.nStressFactorToTriggerAutoFert	1 MFD	0 Undefined
kSoilPatchNumLayers	Number of soil layers	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	10	3 Unit set	4 Output variable	TRUE	FALSE	state.numLayers	1 MFD	0 Undefined
kSoilPatchNVolatilizationByDepthCoeffs	S Curve - effect of soil depth on nitrogen volatilization (loss of ammonia)	1 Single	4 S curve	2 kLength	4 m	4 m	7 ft	0	3	0	3	1 Epic	1 Parameter	FALSE	FALSE	params.nVolatilizationByDepthCoeffs	3 S curve	0 Undefined
kSoilPatchOptionsAllowActiveAndStableHumusNFlow	Allow flow between active and stable humus N	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowActiveAndStableHumusNFlow]	1 MFD	0 Undefined
kSoilPatchOptionsAllowActiveAndStableMineralPFlow	Allow flow between active and stable mineral P	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowActiveAndStableMineralPFlow]	1 MFD	0 Undefined
kSoilPatchOptionsAllowActiveHumusNMineralization	Allow mineralization of active humus N	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowActiveHumusNMineralization]	1 MFD	0 Undefined
kSoilPatchOptionsAllowActiveHumusPMineralization	Allow mineralization of active humus P	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowActiveHumusPMineralization]	1 MFD	0 Undefined
kSoilPatchOptionsAllowDenitrification	Allow denitrification (loss of nitrate)	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowDenitrification]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeAmmonia	Allow ammonia to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeAmmonia]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeFlatCropResidue	Allow flat residue to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeFlatCropResidue]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeLabileP	Allow labile P to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeLabileP]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeMineralPActive	Allow active mineral P to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeMineralPActive]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeMineralPStable	Allow stable mineral P to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeMineralPStable]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeNitrate	Allow nitrate to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeNitrate]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeOrganicMatter	Allow organic matter to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeOrganicMatter]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeOrganicNActiveHumus	Allow active humus organic N to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeOrganicNActiveHumus]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeOrganicNFresh	Allow fresh organic N to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeOrganicNFresh]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeOrganicNStableHumus	Allow stable humus organic N to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeOrganicNStableHumus]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeOrganicPFresh	Allow fresh organic P to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeOrganicPFresh]	1 MFD	0 Undefined
kSoilPatchOptionsAllowErodedSoilToTakeOrganicPHumus	Allow humus organic P to be lost in eroded soil	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowErodedSoilToTakeOrganicPHumus]	1 MFD	0 Undefined
kSoilPatchOptionsAllowFlatCropResidueToDecay	Allow decay of flat residue	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowFlatCropResidueToDecay]	1 MFD	0 Undefined
kSoilPatchOptionsAllowFreshNMineralization	Allow mineralization of fresh organic N	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowFreshNMineralization]	1 MFD	0 Undefined
kSoilPatchOptionsAllowFreshPMineralization	Allow mineralization of fresh organic P	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowFreshPMineralization]	1 MFD	0 Undefined
kSoilPatchOptionsAllowLabileAndMineralPFlow	Allow flow between labile and mineral P	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowLabileAndMineralPFlow]	1 MFD	0 Undefined
kSoilPatchOptionsAllowLabilePLossInPercolation	Allow labile P loss in percolation	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowLabilePLossInPercolation]	1 MFD	0 Undefined
